Hierarchy,Identification,Name,Quantity,Unit,Value
1,B.76.20.a,SEGNALE DI INIZIO E FINE REGIONE/PROVINCIA IN LAMIERA DI ALLUMINIO-DIM. 60x150 cm CLASSE RA1 (livello prest. inferiore),1,cad,166.01
1,B.76.20.b,SEGNALE DI INIZIO E FINE REGIONE/PROVINCIA IN LAMIERA DI ALLUMINIO-DIM. 60x160 cm CLASSE RA1 (livello prest. inferiore),1,cad,173.91
1,B.76.20.c,SEGNALE DI INIZIO E FINE REGIONE/PROVINCIA IN LAMIERA DI ALLUMINIO-DIM. 60x170 cm CLASSE RA1 (livello prest. inferiore),1,cad,183.4
1,B.76.20.d,SEGNALE DI INIZIO E FINE REGIONE/PROVINCIA IN LAMIERA DI ALLUMINIO-DIM. 60x180 cm CLASSE RA1 (livello prest. inferiore),1,cad,198.42
1,B.76.20.e,SEGNALE DI INIZIO E FINE REGIONE/PROVINCIA IN LAMIERA DI ALLUMINIO-DIM. 60x220 cm CLASSE RA1 (livello prest. inferiore),1,cad,227.67
1,B.76.20.f,SEGNALE DI INIZIO E FINE REGIONE/PROVINCIA IN LAMIERA DI ALLUMINIO-DIM. 60x150 cm CLASSE RA2 (livello prest. base),1,cad,198.42
1,B.76.20.g,SEGNALE DI INIZIO E FINE REGIONE/PROVINCIA IN LAMIERA DI ALLUMINIO-DIM. 60x160 cm CLASSE RA2 (livello prest. base),1,cad,208.7
1,B.76.20.h,SEGNALE DI INIZIO E FINE REGIONE/PROVINCIA IN LAMIERA DI ALLUMINIO-DIM. 60x170 cm CLASSE RA2 (livello prest. base),1,cad,214.23
1,B.76.20.i,SEGNALE DI INIZIO E FINE REGIONE/PROVINCIA IN LAMIERA DI ALLUMINIO-DIM. 60x180 cm CLASSE RA2 (livello prest. base),1,cad,224.51
1,B.76.20.j,SEGNALE DI INIZIO E FINE REGIONE/PROVINCIA IN LAMIERA DI ALLUMINIO-DIM. 60x220 cm CLASSE RA2 (livello prest. base),1,cad,249.01
1,B.76.21.a,PANNELLO TRATTA DI COMPETENZA IN ALLUMINIO CON LOGHI - DIM. COMPLESSIVE 120x120 cm CLASSE RA1 (livello prest. inferiore),1,cad,299.83
1,B.76.21.b,PANNELLO TRATTA DI COMPETENZA IN ALLUMINIO CON LOGHI - DIM. COMPLESSIVE 40x60 cm CLASSE RA1 (livello prest. inferiore),1,cad,52.5
1,B.76.21.c,PANNELLO TRATTA DI COMPETENZA IN ALLUMINIO CON LOGHI DIM. COMPLESSIVE 120X120 cm CALSSE RA2,1,cad,388.14
1,B.76.21.d,PANNELLO TRATTA DI COMPETENZA IN ALLUMINIO CON LOGHI - DIM. COMPLESSIVE 40X60 cm CLASSE RA2,1,cad,67.92
1,B.76.22.a,DELINEATORE MODULARE DI CURVA IN BIANCO E NERO - CLASSE RA1 (livello prestazionale inferiore),1,cad,32.41
1,B.76.22.b,DELINEATORE MODULARE DI CURVA IN BIANCO E NERO - CLASSE RA2 (livello prestazionale base),1,cad,49.8
1,B.76.22.c,DELINEATORE DI TORNANTE IN BIANCO E NERO - CLASSE RA2 (livello prestazionale base),1,cad,249.8
1,B.76.22.d,DELINEATORE PER STRADE DI MONTAGNA IN ALLUMINIO - ALTEZZA 2.50 ml CLASSE RA1 (livello prestazionale inferiore),1,cad,43.48
1,B.76.22.e,DELINEATORE PER STRADE DI MONTAGNA IN ALLUMINIO - ALTEZZA 3.00 ml CLASSE RA1 (livello prestazionale inferiore),1,cad,47.43
1,B.76.22.f,DELINEATORE PER STRADE DI MONTAGNA IN PVC - ALTEZZA 2.50 ml CLASSE RA1 (livello prestazionale inferiore),1,cad,43.48
1,B.76.22.g,DELINEATORE PER STRADE DI MONTAGNA IN PVC - ALTEZZA 3.00 ml CLASSE RA1 (livello prestazionale inferiore),1,cad,47.43
1,B.76.22.h,DELINEATORE MODULARE DI CURVA IN BIANCO E ROSSO - CLASSE RA2 (livello prestazionale base),1,cad,48.22
1,B.76.22.i,DELINEATORI NORMALI DI MARGINE - CON BASE DI ANCORAGGIO,1,cad,26.09
1,B.76.22.j,DELINEATORI PER GALLERIE BIANCO/ROSSO - CLASSE RA1 (livello prestazionale inferiore),1,cad,60.87
1,B.76.22.k,DELINEATORI PER GALLERIE BIANCO/ROSSO - CLASSE RA2 (livello prestazionale base),1,cad,67.59
1,B.76.22.l,DELINEATORE MODULARE DI CURVA IN BIANCO E NERO CON BORDO GIALLO CLASSE R3B (livello prest. superiore) - DIM. 60x60 cm,1,cad,101.98
1,B.76.22.m,DELINEATORE MODULARE DI CURVA IN BIANCO E NERO CON BORDO GIALLO CLASSE R3B (livello prest. superiore) - DIM. 90x90 cm,1,cad,192.89
1,B.76.22.n,DELINEATORE SPECIALE DI OSTACOLO CLASSE RA1 (livello prestazionale inferiore),1,cad,33.2
1,B.76.22.o,DELINEATORE SPECIALE DI OSTACOLO CLASSE RA2 (livello prestazionale base),1,cad,36.36
1,B.76.22.p,DELINEATORE FLESSIBILE IN GOMMA,1,cad,11.86
1,B.76.22.q,DELINEATORE VERTICALE FLESSIBILE,1,cad,92.11
1,B.76.22.r,DELINEATORE PER MURI DI CONTRORIPA O SOSTEGNO - DIM. 30 x 8 cm,1,cad,10.28
1,B.76.22.s,DELINEATORE PER MURI DI CONTRORIPA O SOSTEGNO - DIM. 30 x 12 cm,1,cad,12.65
1,B.76.22.t,DELINEATORE MODULARE DI CURVA IN BIANCO E NERO 90x90 - CLASSE RA2 (livello prestazionale base),1,cad,98.81
1,B.76.22.u,DELINEATORE PER GALLERIA - INSTALLAZIONE SU MARCIAPIEDE,1,cad,67.19
1,B.76.22.v,DELINEATORE PER GALLERIA - INSTALLAZIONE A PARETE,1,cad,63.24
1,B.76.22.w,DELINEATORE PER GALLERIA - INSTALLAZIONE SU BARRIERE METALLICHE,1,cad,63.24
1,B.76.22.x,BASE DI ANCORAGGIO IN POLIETILENE PER DELINEATORI NORMALI DI MARGINE FORATI ALLA BASE,1,cad,10.28
1,B.76.23.a,CATADIOTTRO PER BARRIERA DI SICUREZZA,1,cad,2.77
1,B.76.23.b,CATADIOTTRO SOPRAONDA PER BARRIERA DI SICUREZZA,1,cad,9.09
1,B.76.23.c,CATADIOTTRO PER MURI DIM. 10x7.5 cm,1,cad,8.7
1,B.76.24.a,STAFFA PIANA PER ATTACCO SEGNALI diam. 60 mm,1,cad,1.7
1,B.76.24.b,STAFFA PIANA PER ATTACCO SEGNALI diam. 90 cm,1,cad,2.01
1,B.76.24.c,STAFFA CONTROVENTO diam. 90 mm,1,cad,9.37
1,B.76.24.d,STAFFA PER SOSTEGNI diam. 60 mm,1,cad,0.99
1,B.76.24.e,STAFFA PER SOSTEGNI diam. 90 mm,1,cad,1.55
1,B.76.24.f,COLLARI METALLICI PESANTI IN ACCIAIO PER TUBI DIAM. 160 MM CON TASSELLI,1,cad,5.5
1,B.76.24.g,ATTACCHI PER SEGNALI BIFACCIALI diam. 60 mm,1,cad,5.12
1,B.76.24.h,ATTACCHI PER FISSAGGIO CONTROVENTI diam. 60 mm,1,cad,7.16
1,B.76.24.i,SOSTEGNO TUBOLARE IN ACCIAIO ZINCATO DEL DIAMETRO ESTERNO 90 mm - PESO 8.00 kg/ml,1,m,17.39
1,B.76.24.j,SOSTEGNO TUBOLARE IN ACCIAIO ZINCATO DEL DIAMETRO ESTERNO 60 mm - PESO 4.20 kg/ml,1,m,9.09
1,B.76.24.k,"SOSTEGNO AD ""U"" IN ACCIAIO PROFILATO O STAMPATO",1,m,21.34
1,B.76.24.l,SOSTEGNO TUBOLARE SAGOMATO IN ACCIAIO ZINCATO DEL DIAMETRO ESTERNO 60 mm - PESO 2.86 kg/ml,1,cad,38.74
1,B.76.24.m,SOSTEGNO TUBOLARE IN ACCIAIO ZINCATO AD Y - DIAM. 60 mm,1,cad,45
1,B.76.24.n,FORNITURA DI MONOPALO A BANDIERA PER TARGHE DI PREAVVISO - STELO POLIGONALE_DA INSTALLARE SU MANUFATTO PREESISTENTE,1,cad,1412.5
1,B.76.24.o,FORNITURA DI SOSTEGNO A BANDIERA - STELO POLIGONALE DIAM. ALLA BASE 200 mm,1,cad,2136.49
1,B.76.24.p,FORNITURA DI SOSTEGNO RASTREMATO DIAM. ALLA BASE 114 mm H=600 cm,1,cad,411.3
1,B.76.25.a,SEGNALETICA ORIZZONTALE IN LAMINATO ELASTOPLASTICO AUTOADESIVO,1,m2,38.6
1,B.76.25.b,BANDE SONORE CON COLLANTE,1,m,12.33
1,B.76.25.c,FORNITURA DI DISSUASORE DI SOSTA IN POLIETILENE,1,cad,56.04
1,B.76.25.d,GUIDE DI TRAFFICO COMPONIBILI IN GOMMA - MODULO CENTRALE,1,cad,73.84
1,B.76.25.e,GUIDE DI TRAFFICO COMPONIBILI IN GOMMA - MODULO TERMINALE,1,cad,44.66
1,B.76.25.f,GUIDE DI TRAFFICO COMPONIBILI IN GOMMA - CILINDRO,1,cad,9.45
1,B.76.25.g,"INTEGRATORI RETRORIFLETTENTI ""OCCHI DI GATTO""",1,cad,5.16
1,B.76.25.h,"INTEGRATORI RETRORIFLETTENTI ""OCCHI DI GATTO"" - A LED LAMPEGGIANTI ALIMENTATI DA ENERGIA SOLARE",1,cad,23.2
1,B.76.25.i,MATERIALE TERMOPLASTICO PER SEGNALETICA STRADALE,1,kg,3.19
1,B.76.25.j,MATERIALE PLASTICO BICOMPONENTE A FREDDO PER SEGNALETICA STRADALE,1,kg,8.24
1,B.76.25.k,MICROSFERE DI VETRO PER SEGNALETICA STRADALE,1,kg,0.75
1,B.76.26.a,CAVO DI ALIMENTAZIONE PER MODULI A LED,1,cad,5.32
1,B.76.26.b,SOSTEGNO ZINCATO PER IMPIANTO SOLARE DI PRODUZIONE ENERGIA,1,cad,798.98
1,B.76.26.c,LAMPEGGIATORE A PANNELLO SOLARE INTEGRATO,1,cad,159.8
1,B.76.26.d,ACCUMULATORE SPECIALE A 12 V PER IMPIANTO SOLARE,1,cad,142.04
1,B.76.26.e,IMPIANTO AUTONOMO DI ENERGIA ELETTRICA A PANNELLO SOLARE,1,cad,1273.38
1,B.76.26.f,ELEMENTI LUMINOSI A LED LAMPEGGIANTI,1,cad,74.22
1,B.76.26.g,BATTERIE - 6 V 7 Ah,1,cad,1.39
1,B.76.26.h,BATTERIE - 6 V 25 Ah,1,cad,7.78
1,B.76.26.i,BATTERIE - 6 V 45 Ah,1,cad,10.91
1,B.76.26.j,LAMPADA DI AVVERTIMENTO GIALLA O ROSSA,1,cad,13.84
1,B.76.26.k,IMPIANTO SEQUENZIALE A LED CON CENTRALINA DI PILOTAGGIO,1,cad,1098.81
1,B.76.26.l,FORNITURA DI CASSONETTO da cm 20x20,1,cad,606.01
1,B.76.26.m,FORNITURA DI CASSONETTO da cm 60x16,1,cad,738.84
1,B.76.26.n,FORNITURA DI CASSONETTO BIFACCIALE RETROILLUMINATO A LED da cm 60x60,1,cad,1704
1,B.76.26.o,FORNITURA DI CASSONETTO BIFACCIALE RETROILLUMINATO A LED da cm 90x90,1,cad,2262.52
1,B.76.27.a,TRANSENNA MOBILE COMPONIBILE,1,cad,117.79
1,B.76.27.b,"CAVALLETTO MODELLO 1 - H cm 120 - kg 4 - per disco da 60 cm e triangolo da 90 cm, con o senza appendice",1,cad,30.04
1,B.76.27.c,"CAVALLETTO MODELLO 2 - H cm 150 - kg 5 - per disco da 90 cm e triangolo da 120 cm, con o senza appendice",1,cad,44.27
1,B.76.27.d,"CAVALLETTO MODELLO 3 - H cm 170 - kg 7 - per targa da cm 135x90, con o senza appendice",1,cad,60.87
1,B.76.27.e,INDICATORE DI OSTACOLO IN POLIETILENE ZAVORRABILE - LARGHEZZA 100 cm,1,cad,377.87
1,B.76.27.f,INDICATORE DI OSTACOLO IN POLIETILENE ZAVORRABILE - LARGHEZZA 200 cm,1,cad,566.84
1,B.76.28.a,"SBARRA BILICO IN LARICE Altezza fuori terra 90 cm, lunghezza 3.45 m, passaggio utile 2.30 m",1,cad,130.4
1,B.76.28.b,FORNITURA DI ZOLLE ERBOSE IN PERFETTO STATO DI VEGETAZIONE,1,m2,2.74
1,B.76.28.c,"CORTECCIA DI ESSENZE ARBOREE QUALI ABETE, LARICE",1,kg,0.34
1,B.76.28.d,"ESSENZE ARBOREE SPOGLIATE DEL TIPO ULMUS, ORNELLI, ACERI, AILANTHUS",1,cad,2
1,B.76.28.e,PIANTAGIONE DI ARBUSTI SPOGLIATI O SEMPREVERDI GRANDI A CESPUGLIO H. M 3-3.5,1,cad,9.6
1,B.76.28.f,PLATANUS ORIENTALIS CELTIS AUSTRALIS CIRCONFERENZA DA 12.1 A 14.0 CM,1,cad,62
1,B.76.28.g,PINUS PINEA CON CHIOME BEN SVILUPPATA IN ZOLLA CIRCONFERENZA FUSTO DA 22.1 A 26.0 CM,1,cad,142
1,B.76.28.h,PRODOTTO DISERBANTE ECOLOGICO,1,l,5
1,B.76.28.i,"PALI TUTORI IN LEGNO DI PINO SCORTECCIATI, NON TORNITI, IMPREGNATI IN AUTOCLAVE",1,cad,8.96
1,B.76.28.j,TALEE DI PIANTE TAPEZZANTI IN VASO DA 9 CM,1,cad,1.49
1,B.76.28.k,LEGNO DI SALICE DIMENSIONI DIAMETRO DA CM 2 A CM 3,1,m,0.94
1,B.76.28.l,"PALERIA In larice · Diametro 12 cm, lunghezza 3,00 m",1,cad,22.91
1,B.76.28.m,"PALERIA In larice · Diametro 12 cm, lunghezza 1,50 m (con incavo piantone)",1,cad,12.11
1,B.76.28.n,"PALERIA In larice · Smezzola diametro 12 cm, lunghezza 3,00 m",1,cad,12.73
1,B.76.28.o,"ELEMENTI PER STACCIONATA IN LEGNO DI LARICE SQUADRATO 90x90 mm intagliati in testa a 15°, piallati e smussati",1,m,7.22
1,B.76.28.p,ELEMENTI PER STACCIONATA IN LEGNO DI LARICE SQUADRATO Tavole sezione 40x140 mm piallate e smussate,1,m,5.96
1,B.76.28.q,"STACCIONATA IN LEGNO DI LARICE GREZZO SCORTECCIATO Con una smezzola, per ancoraggio su bicchiere, altezza 120 cm",1,m,24.92
1,B.76.28.r,"STACCIONATA IN LEGNO DI LARICE GREZZO SCORTECCIATO Con due smezzole, per ancoraggio con bicchiere, altezza 120 cm",1,m,30.75
1,B.76.28.s,BIORETE IN JUTA,1,m2,1.9
1,B.76.28.t,BIOTESSILE PRESEMINATO,1,m2,3.9
1,B.76.28.u,PICCHETTO DI TIPO BIODEGRADABILE,1,m2,0.55
1,B.76.28.v,RETE PLASTIFICATA PER PACCIAMATURA DEL PESO DI GRAMMI 85/m2,1,m2,0.9
1,B.76.28.w,ERBACEE DA FIORE PER REALIZZAZIONE DI BORDURE E AIUOLE,1,cad,0.7
1,B.76.28.z,MISCELA PER MASSELLO TAMPONE,1,dm3,1.67
1,B.76.29.a,TUBI PERFORATI DI DRENAGGIO IN LAMIERA DI ACCIAIO ONDULATO ZINCATO,1,kg,2.9
1,B.76.29.b,TUBO IN PEAD FESSURATO De 350mm AVENTE SUPEFICIE LISCIA DI COLORE NERO STAMPATA LA MARCATURA NORME UNI EN 12201-2,1,m,77.5
1,B.76.29.c,TUBI RIGIDI DI PVC PER DRENAGGIO FESSURE LONGITUDINALI SENZA BASE D'APPOGGIO DN 50,1,m,2.09
1,B.76.29.d,TUBO IN PEAD FESSURATO De 200 mm AVENTE SUPERFICIE LISCIA COLORE NERO STAMPATE MARCATURE NORME UNI EN 12201-2,1,m,40.16
1,B.76.29.e,TUBO IN PEAD FESSURATO De 250 mm AVENTE SUPERFICIE LISCIA DI COLORE NERO STAMPATE MARCATURE NORME UNI EN 12201-2,1,m,60.13
1,B.76.29.f,CALZA PER DRENAGGI,1,m,2.28
1,B.76.29.g,"BOCHETTONE IN TPE CON PIATTO IN ACCIAIO INOX sp.2 mm - Hcordolo = 0,40 m diam. tubazione >160 mm",1,cad,16.1
1,B.76.29.h,PARAFOGLIA UNIVERSALE IN ACCIAIO INOX diam. 2.50 mm,1,cad,13.5
1,B.76.29.i,PANNELLO DRENANTE PREFABBRICATO AD ALTE PRESTAZIONI IDRAULICHE/MECCANICHE dim.2.00x0.50x0.30 m,1,cad,110.92
1,B.76.29.j,PANNELLO DRENANTE PREFABBRICATO AD ALTE PRESTAZIONI IDRAULICHE/MECCANICHE dim. 2.00x1.00x0.30 m,1,cad,150
1,B.76.29.k,PANNELLO DRENANTE PREFABBRICATO CON TUBO MICROFORATO PREASSEMBLATO dim. 2.00x0.50x0.30 m,1,cad,138
1,B.76.29.l,PANNELLO DRENANTE PREFABBRICATO CON TUBO MICROFORATO PREASSEMBLATO dim. 2.00x1.00x0.30 m,1,cad,174.32
1,B.76.30.a,TUBO CORRIMANO IN ACCIAIO ZINCATO DIAMETRO 48 MM,1,cad,12.4
1,B.76.30.b,CORRIMANO mista legno acciaio classe di contenimento H2 · struttura in legno ed anima in acciaio,1,m,44
1,B.76.30.c,PALO DI SOSTEGNO TIPO IPE 120 PER PARAPETTO A TELAI acciaio tipo S235,1,cad,31.47
1,B.76.30.d,"TELAIO PER PARAPETTI IN ACCIAIO S235 pannello per interasse m 1,50",1,cad,83.79
1,B.76.30.e,BICCHIERE METALLICO PER ANCORAGGIO STACCIONATE diametro 8x12 cm su piastra e/o pignone,1,cad,17.94
1,B.76.30.f,BICCHIERE METALLICO PER ANCORAGGIO STACCIONATE 9x9 cm su piastra e/o pignone,1,cad,18.42
1,B.76.30.g,PLINTI PREFABBRICATI PER RECINZIONI,1,cad,11.32
1,B.76.30.h,ELEMENTO DI ATTACCO PER CORRIMANO IN ACCAIO ZINCATO,1,cad,14.5
1,B.76.30.i,PROLUNGA A SOSTEGNO DI CORRIMANO PER MONTANTE BARRIERA,1,cad,45.03
1,B.76.30.j,"PROFILATO PARASPIGOLO AD ""L""",1,m,19.46
1,B.76.30.k,"PROFILO PARARUOTA IN ACCIAIO ZINCATO A ""C""",1,m,9.14
1,B.76.30.l,SUPPORTO DEL CORRENTE DI BASE DELLA BARRIERA STRADALE,1,cad,19.14
1,B.76.30.m,PANNELLI DI PROTEZIONE IN RETE D'ACCIAIO S235 pannello con sola rete,1,m,104.74
1,B.76.30.n,PANNELLI DI PROTEZIONE IN RETE D'ACCIAIO S235 pannello con rete e lamiera,1,m,174.57
1,B.76.31.a,PROFILATI IN ACCIAIO S275 IPE/HEA PER CARPENTERIA,1,kg,1.46
1,B.76.31.b,LAMIERA IN ACCIAIO S 355 A ZINCATURA PESANTE SP 7.5 - 50/10,1,kg,1.9
1,B.76.31.c,FIBRE IN ACCIAIO CONFORMI ALLA MARCATURA CE,1,kg,2.81
1,B.76.31.d,BULLONI DI ACCIAIO PER TIRANTI IN GALLERIA,1,kg,1.49
1,B.76.31.e,GEOCOMPOSITO METALLICO AD ALTA RESISTENZA BI-DIREZIONALE TRAZ. > 90kN PUNZONAMENTO 170 kN,1,m2,40
1,B.76.31.f,GEOCOMPOSITO METALLICO AD ALTA RESISTENZA BI-DIREZIONALE TRAZ. LONG >150kN/m TRASV.>90kN/m - PUNZONAMENTO 190 kN,1,m2,47
1,B.76.31.g,BULLONERIA E STAFFE PER ATTACCHI DELLA RETE SENZA PIASTRA,1,cad,10.69
1,B.76.31.h,FILO DA TENSIONE DIAM. 3.2 mm ZINCATO E PLASTIFICATO PER RECINZIONI METALLICHE PLASTIFICATE,1,m,0.22
1,B.76.31.i,ACCIAIO IN BARRE PER C.A.P. f pyk minimo = 800 N/mm² e f/ptk minimo = 1.050 N/mm²,1,kg,3.49
1,B.76.31.j,ACCIAIO IN BARRE PER C.A.P. f pyk minimo = 1.080 N/mm² e f/ptk minimo = 1.230 N/mm²,1,kg,3.62
1,B.76.31.k,FILI IN ACCIAIO PER C.A.P. controllato in stabilimento,1,kg,2.92
1,B.76.31.l,TREFOLO IN FILI D'ACCIAIO PER C.A.P. controllato in stabilimento,1,kg,3.49
1,B.76.31.m,PROFILATI ZINCATI INFRASTRUTTURE GENERICHE LAMIERE IN ACCIAIO Fe 430/S275 zincati,1,kg,4.39
1,B.76.31.n,PROFILATI IN ACCIAIO INOX,1,kg,9.18
1,B.76.31.o,ATTACCO CHEVRON,1,cad,4.51
1,B.76.32.a,TELO PER ARMATURE STRADALI - RESISTENZA MINIMA 500 N/5 cm,1,m2,1.65
1,B.76.32.b,TELO PER ARMATURE STRADALI - RESISTENZA MINIMA 750 N/5 cm,1,m2,1.87
1,B.76.32.c,TELO PER ARMATURE STRADALI - RESISTENZA MINIMA 1200 N/5 cm,1,m2,2.26
1,B.76.33.a,SISTEMA CON RESISTENZA A TRAZIONE LONGITUDINALE 50<kN/m<150,1,m2,18.15
1,B.76.33.b,SISTEMA CON RESISTENZA A TRAZIONE LONGITUDINALE 100<kN/m<150,1,m2,25.2
1,B.76.33.c,SISTEMA CON RESISTENZA A TRAZIONE LONGITUDINALE kN/m>150,1,m2,34
1,B.76.33.d,BARRIERA DEBRIS-FLOW 200 kN/m2,1,m2,300
1,B.76.33.e,DISSIPATORI DI ENERGIA PER BARRIERE PARAMASSI,1,kJ,1.48
1,B.76.34.a,PANNELLI CRUCIFORMI O QUADRATI IN CALCESTRUZZO Rck 30 MPa SPESSORE MINIMO 14 cm PER ALTEZZE FINO A 6.00 m,1,cad,94.5
1,B.76.34.b,PANNELLI CRUCIFORMI O QUADRATI IN CALCESTRUZZO Rck 30 MPa SPESSORE MINIMO 14 cm PER ALTEZZE OLTRE 6.00 m E FINO A 9.00 m,1,cad,110
1,B.76.34.c,PANNELLI CRUCIFORMI O QUADRATI IN CALCESTRUZZO Rck 30 MPa SPESSORE MINIMO 14 cm PER ALTEZZE OLTRE 9.00 m E FINO A 12.00 m,1,cad,116.2
1,B.76.34.d,ATTACCHI PER PANNELLI CRUCIFORMI IN ACCIAIO ZINCATO A CALDO,1,cad,7.15
1,B.76.34.e,RINFORZI IN TREFOLI DI POLIESTERE A NASTRO PER PANNELLI CRUCIFORMI,1,m2,3.6
1,B.76.34.f,LASTRE DI CORONAMENTO PER PANNELLI CRUCIFORMI,1,m,58
1,B.76.34.g,APPOGGIO IN GOMMA E ACCIAIO. Fornitura di appoggio in gomma formati da strati con interposti lamierini in acciaio.,1,dm3,5
1,B.76.35.a,BARRIERA INTEGRATA ANTIRUMORE E DI SICUREZZA - H2 AVENTE ALTEZZA MINIMA DI 3.00 M,1,m,1361.67
1,B.76.35.b,ELEMENTO DI SOSTEGNO SU OPERA D'ARTE COMPLETO DI PIASTRA E TIRAFONDI FILETTATI,1,cad,33.87
1,B.76.36.00,BANDIERINE SEGNALETICHE 80X60 ARANCIO FLUORESCENTE,1,cad,41.39
1,B.76.37.00,PALETTE PER TRANSITO ALTERNATO DA MOVIERI,1,cad,38.82
1,B.76.38.00,SPALMATURA DI MATERIALE DISINFETTANTE E CICATRIZZANTE,1,cad,10.66
1,B.96.01.00,GRUPPO ARREDO URBANO (TAVOLO + 2 PANCHINE) GRUPPO ARREDO URBANO,1,cad,313.99
1,B.96.02.00,PANCHINA IN LEGNO,1,cad,125.6
1,B.96.03.00,PORTA BIDONE,1,cad,117.78
1,B.96.04.a,BACHECA Dimensioni 150 cm x 290 cm,1,cad,549.04
1,B.96.04.b,BACHECA Dimensioni 80 cm x 290 cm,1,cad,486.67
1,B.96.05.a,PALERIA Diametro 8 cm lunghezza 3.00 m,1,cad,6.28
1,B.96.05.b,PALERIA Diametro 10 cm lunghezza 3.00 m,1,cad,9.78
1,B.96.05.c,PALERIA Diametro 16 cm lunghezza 3.00 m,1,cad,24.46
1,B.96.05.d,PALERIA Diametro 10 cm lunghezza 1.50 m,1,cad,6.12
1,B.96.05.e,PALERIA Diametro 10 cm lunghezza 3.00 m,1,cad,5.87
1,B.96.06.a,"FIORIERE Circolare, 290 mm, autolivellante 7 Kg",1,cad,45.24
1,B.96.06.b,"FIORIERE Circolare, 430 mm, autolivellante 45 Kg",1,cad,108.83
1,B.96.06.c,"FIORIERE Circolare, 570 mm, autolivellante 112 Kg",1,cad,179.75
1,B.96.06.d,"FIORIERE Circolare, 820 mm, autolivellante 408 Kg",1,cad,345.38
1,B.96.06.e,"FIORIERE Circolare, 1220 mm, autolivellante 910 Kg",1,cad,552.1
1,B.96.06.f,"FIORIERE Circolare, 1620 mm, autolivellante 1648 Kg",1,cad,752.63
1,B.96.06.g,"FIORIERE Circolare, 2020 mm, autolivellante 2114 Kg",1,cad,1003.31
1,B.96.06.h,"FIORIERE Semicircolare, 820 mm, autolivellante 237 Kg",1,cad,250.07
1,B.96.06.i,"FIORIERE Con estremità semicircolari, 1500x570 mm, autolivellante 350 kg",1,cad,462.83
1,B.96.06.l,"FIORIERE Con estremità semicircolari, 2000x570 mm, autolivellante 1510 kg",1,cad,640.14
1,B.96.06.m,"FIORIERE Ciotola, 1220 mm 620 kg",1,cad,344.46
1,B.96.06.n,"FIORIERE Ciotola, 1220 mm 500 kg",1,cad,525.94
1,B.96.06.o,"FIORIERE Ciotola con bordatura, 860 mm, autolivellante 200 kg",1,cad,238.2
1,B.96.06.p,"FIORIERE Ciotola con struttura sostegno in acciaio, 860 mm, 180 kg",1,cad,879.19
1,B.96.06.q,"FIORIERE Modulare, elemento a semicerchio, 590x400 mm, 66 kg",1,cad,234.78
1,B.96.06.r,"FIORIERE Modulare, elemento a quarto di cerchio, 565x565 mm, 87 kg",1,cad,234.78
1,B.96.06.s,"FIORIERE Modulare, elemento rettangolare, 700x450 mm, 115 kg",1,cad,234.78
1,B.96.06.t,FIORIERE Pilastrino di supporto per moduli,1,cad,66.04
1,B.96.07.a,"PANCHINE IN CEMENTO ARMATO Extraurbana 1500x500 mm, 222 Kg",1,cad,283.69
1,B.96.07.b,"PANCHINE IN CEMENTO ARMATO Urbana 1800x500 mm, 368 Kg",1,cad,376.62
1,B.96.08.a,"DISSUASORI Ingombro 315 mm, altezza 254 mm, 46 Kg",1,cad,75.2
1,B.96.08.b,"DISSUASORI Ingombro 395 mm, altezza 450 mm, 116 Kg",1,cad,75.2
1,B.96.08.c,"DISSUASORI Ingombro 315 mm, altezza 254 mm, 46 Kg",1,cad,93.54
1,B.96.08.d,"DISSUASORI Ingombro 500 mm, altezza 515 mm, 200 Kg",1,cad,100.88
1,B.96.08.e,"DISSUASORI Ingombro 500 mm, altezza 818 mm, 190 Kg con fascia di decorazione",1,cad,188.32
1,B.96.08.f,"DISSUASORI Ingombro 440 mm, altezza 720 mm, 185 Kg sfaccettato",1,cad,188.32
1,B.96.08.g,"DISSUASORI Ingombro 395 mm, altezza 1000 mm, 300 Kg",1,cad,210.94
1,B.96.08.h,"DISSUASORI Ingombro 520 mm, altezza 1050 mm, 120 Kg autolivellante",1,cad,210.94
1,B.96.08.i,"DISSUASORI Cordolo altezza 250 mm, lunghezza 750 mm",1,cad,43.4
1,B.96.08.l,"DISSUASORI Cordolo altezza 250 mm, lunghezza 1500 mm",1,cad,50.75
1,B.96.08.m,DISSUASORI Pilastrino per cordolo,1,cad,23.84
1,B.96.09.a,"CESTONI Diam. 500 mm, altezza 1100 mm, 385 Kg apertura laterale",1,cad,627.91
1,B.96.09.b,"CESTONI Diam. 550 mm, altezza 715 mm, 210 Kg apertura superiore",1,cad,286.99
1,B.96.09.c,"CESTONI Diam. 625 mm, altezza 800 mm, 260 Kg apertura superiore autolivellante",1,cad,376.74
1,B.96.09.d,"CESTONI Cestone rifiuti, altezza 1070 mm, 335 Kg , 560x630 mm",1,cad,439.1
1,B.96.10.a,"PANCHINE IN METALLO Struttura tubolare in ferro, seduta e schienale in legno trattato",1,cad,614.92
1,B.96.10.b,"PANCHINE IN METALLO Struttura in ghisa e legno, stile “Liberty”",1,cad,1054.55
1,B.96.10.c,PANCHINE IN METALLO Struttura in metallo e basamento in CLS trattato,1,cad,898.34
